question_set_edition	tournament	room	round	packet	tossup	answer	words	category	subcategory	subsubcategory	team	player	buzz_value	buzz_location	buzz_location_pct	bounceback	answer_given	protested
2018-01-20	UCSD	5	12	R	1	France	144	Arts	Music		Berkeley A	Aseem K. (UG)	10	23	0.16			
2018-01-20	UCSD	5	12	R	2	beehives	127	Other	Other Academic		Berkeley A	Aseem K. (UG)	10	74	0.583			
2018-01-20	UCSD	5	12	R	3	heuristics	135	Science	Other Science	Computer Science	Berkeley A	Aseem K. (UG)	-5	59	0.437			
2018-01-20	UCSD	5	12	R	4	Pure Land	133	RMPSS	Religion		Berkeley A	Aseem K. (UG)	10	109	0.82			
2018-01-20	UCSD	5	12	R	5	Soviet Union AND People’s Republic of China	148	History	Other History		Berkeley A	Eric C. (UG)	-5	43	0.291			
2018-01-20	UCSD	5	12	R	6	vaccines	127	Science	Biology		Berkeley A	Aseem K. (UG)	10	72	0.567			
2018-01-20	UCSD	5	12	R	7	Sinclair Lewis	153	Literature	Long Fiction		Berkeley A	Justin N. (UG)	10	82	0.536			
2018-01-20	UCSD	5	12	R	8	Gaius Suetonius Tranquillus	153	History	Continental or Near Eastern History (pre-600 CE)		Berkeley A	Eric C. (UG)	-5	97	0.634			
2018-01-20	UCSD	5	12	R	10	Peter Paul Rubens	128	Arts	Painting/Sculpture		Berkeley A	Aseem K. (UG)	10	128	1.0	bounceback		
2018-01-20	UCSD	5	12	R	12	potassium permanganate	130	Science	Chemistry		Berkeley A	Aseem K. (UG)	-5	112	0.862			
2018-01-20	UCSD	5	12	R	14	Italy	163	Literature	Short Fiction		Berkeley A	Aseem K. (UG)	10	73	0.448			
2018-01-20	UCSD	5	12	R	16	the body of Osiris	147	RMPSS	Mythology		Berkeley A	Bruce L. (UG)	10	95	0.646			
2018-01-20	UCSD	5	12	R	19	Agamemnon	153	Literature	Drama		Berkeley A	Justin N. (UG)	10	153	1.0	bounceback		
2018-01-20	UCSD	5	12	R	20	dreams	146	RMPSS	Philosophy		Berkeley A	Bruce L. (UG)	10	146	1.0	bounceback		
2018-01-20	UCSD	5	12	R	3	heuristics	135	Science	Other Science	Computer Science	Berkeley B	Rohin D. (D2)	10	135	1.0	bounceback		
2018-01-20	UCSD	5	12	R	5	Soviet Union AND People’s Republic of China	148	History	Other History		Berkeley B	Pranav S. (D2)	10	148	1.0	bounceback		
2018-01-20	UCSD	5	12	R	8	Gaius Suetonius Tranquillus	153	History	Continental or Near Eastern History (pre-600 CE)		Berkeley B	Rohin D. (D2)	10	153	1.0	bounceback		
2018-01-20	UCSD	5	12	R	9	“The Tyger”	150	Literature	Non-Epic Poetry		Berkeley B	Rahul K. (D2)	10	103	0.687			
2018-01-20	UCSD	5	12	R	10	Peter Paul Rubens	128	Arts	Painting/Sculpture		Berkeley B	Pranav S. (D2)	-5	51	0.398			
2018-01-20	UCSD	5	12	R	11	Andrea Doria	143	History	Continental European History (post-600 CE)		Berkeley B	Rohin D. (D2)	10	87	0.608			
2018-01-20	UCSD	5	12	R	12	potassium permanganate	130	Science	Chemistry		Berkeley B	Rahul K. (D2)	10	130	1.0	bounceback		
2018-01-20	UCSD	5	12	R	13	Parzival	145	Arts	Other Art	Opera	Berkeley B	Pranav S. (D2)	10	98	0.676			
2018-01-20	UCSD	5	12	R	15	almanac	135	History	US History		Berkeley B	Michael C.	10	80	0.593			
2018-01-20	UCSD	5	12	R	17	Pauli exclusion principle	128	Science	Physics		Berkeley B	Pranav S. (D2)	10	80	0.625			
2018-01-20	UCSD	5	12	R	18	Erik Erikson	117	RMPSS	Social Science		Berkeley B	Rahul K. (D2)	10	61	0.521			
2018-01-20	UCSD	5	12	R	19	Agamemnon	153	Literature	Drama		Berkeley B	Rahul K. (D2)	-5	90	0.588			
2018-01-20	UCSD	5	12	R	20	dreams	146	RMPSS	Philosophy		Berkeley B	Rohin D. (D2)	-5	114	0.781			
2018-01-27	Oxford Brookes	1	1	A	1	Morgan Le Fay	156	RMPSS	Mythology		Imperial	Istvan Kleijn	10	148	0.949	bounceback		
2018-01-27	Oxford Brookes	1	1	A	2	ships	128	History	Historiography and Archaeology		Imperial	Richard Brooks	10	39	0.305			
2018-01-27	Oxford Brookes	1	1	A	6	index	151	Science	Other Science	Math	Imperial	Istvan Kleijn	-5	84	0.556			
2018-01-27	Oxford Brookes	1	1	A	8	Unite the Right rally	145	Other	Current Events		Imperial	Michael Hain	10	128	0.883	bounceback		
2018-01-27	Oxford Brookes	1	1	A	9	North Carolina	128	History	US History		Imperial	Istvan Kleijn	-5	33	0.258			
2018-01-27	Oxford Brookes	1	1	A	13	luck	131	RMPSS	Philosophy		Imperial	Richard Brooks	-5	111	0.847			
2018-01-27	Oxford Brookes	1	1	A	14	energy	122	Science	Physics		Imperial	Istvan Kleijn	10	108	0.885	bounceback		
2018-01-27	Oxford Brookes	1	1	A	16	matches	134	History	Continental European History (post-600 CE)		Imperial	Istvan Kleijn	10	34	0.254			
2018-01-27	Oxford Brookes	1	1	A	17	Cuba	132	Arts	Other Art	Jazz	Imperial	Richard Brooks	10	132	1.0	bounceback		
2018-01-27	Oxford Brookes	1	1	A	19	Theravada Buddhism	130	RMPSS	Religion		Imperial	Richard Brooks	10	130	1.0	bounceback		
2018-01-27	Oxford Brookes	1	1	A	1	Morgan Le Fay	156	RMPSS	Mythology		Southampton	Niall Jones	-5	94	0.603			
2018-01-27	Oxford Brookes	1	1	A	3	herpes simplex virus	136	Science	Biology		Southampton	Evan Lynch	10	118	0.868			
2018-01-27	Oxford Brookes	1	1	A	4	Jorge Luis Borges	161	Literature	Short Fiction		Southampton	Evan Lynch	10	101	0.627			
2018-01-27	Oxford Brookes	1	1	A	5	bassoon	139	Arts	Music		Southampton	Evan Lynch	10	60	0.432			
2018-01-27	Oxford Brookes	1	1	A	6	index	151	Science	Other Science	Math	Southampton	Josh Holland	10	146	0.967	bounceback		
2018-01-27	Oxford Brookes	1	1	A	7	nocturnes by James Abbott McNeill Whistler	150	Arts	Painting/Sculpture		Southampton	Evan Lynch	10	111	0.74			
2018-01-27	Oxford Brookes	1	1	A	8	Unite the Right rally	145	Other	Current Events		Southampton	Niall Jones	-5	75	0.517			
2018-01-27	Oxford Brookes	1	1	A	10	Harold Pinter	166	Literature	Drama		Southampton	Evan Lynch	10	132	0.795			
2018-01-27	Oxford Brookes	1	1	A	11	science	124	RMPSS	Social Science		Southampton	Evan Lynch	10	98	0.79			
2018-01-27	Oxford Brookes	1	1	A	12	fly	156	Literature	Non-Epic Poetry		Southampton	Niall Jones	10	87	0.558			
2018-01-27	Oxford Brookes	1	1	A	13	luck	131	RMPSS	Philosophy		Southampton	Niall Jones	10	131	1.0	bounceback		
2018-01-27	Oxford Brookes	1	1	A	14	energy	122	Science	Physics		Southampton	Josh Holland	-5	80	0.656			
2018-01-27	Oxford Brookes	1	1	A	15	Japan	149	Literature	Long Fiction		Southampton	Niall Jones	10	54	0.362			
2018-01-27	Oxford Brookes	1	1	A	17	Cuba	132	Arts	Other Art	Jazz	Southampton	Evan Lynch	-5	60	0.455			
2018-01-27	Oxford Brookes	1	1	A	18	catalysts	139	Science	Chemistry		Southampton	Evan Lynch	10	40	0.288			
2018-01-27	Oxford Brookes	1	1	A	19	Theravada Buddhism	130	RMPSS	Religion		Southampton	Josh Holland	-5	66	0.508			
2018-01-27	Oxford Brookes	1	1	A	20	Idi Amin Dada	120	History	Other History		Southampton	Niall Jones	10	90	0.75			
2018-01-27	Oxford Brookes	1	2	B	1	Vitamin D	126	Science	Biology		Imperial	Suraiya Haddad	-5	70	0.556			
2018-01-27	Oxford Brookes	1	2	B	2	Walden	143	Literature	Miscellaneous Lit		Imperial	Istvan Kleijn	10	143	1.0			
2018-01-27	Oxford Brookes	1	2	B	3	Boreas	137	RMPSS	Mythology		Imperial	Istvan Kleijn	10	137	1.0	bounceback		
2018-01-27	Oxford Brookes	1	2	B	8	India	139	Other	Geography		Imperial	Richard Brooks	-5	81	0.583			
2018-01-27	Oxford Brookes	1	2	B	16	Victor Hugo	146	Literature	Non-Epic Poetry		Imperial	Suraiya Haddad	10	119	0.815			
2018-01-27	Oxford Brookes	1	2	B	17	Fiji	116	History	Other History		Imperial	Richard Brooks	10	116	1.0	bounceback		
2018-01-27	Oxford Brookes	1	2	B	18	Kabbalah	137	RMPSS	Religion		Imperial	Istvan Kleijn	-5	116	0.847			
2018-01-27	Oxford Brookes	1	2	B	1	Vitamin D	126	Science	Biology		Warwick B	Yesh Tanna	10	105	0.833	bounceback		
2018-01-27	Oxford Brookes	1	2	B	3	Boreas	137	RMPSS	Mythology		Warwick B	Andrew Rout	-5	98	0.715			
2018-01-27	Oxford Brookes	1	2	B	5	flutes	123	Arts	Other Art	Other Music	Warwick B	Emily Wolfenden	10	123	1.0			
2018-01-27	Oxford Brookes	1	2	B	6	Frederick the Great	143	History	Continental European History (post-600 CE)		Warwick B	Andrew Rout	10	109	0.762			
2018-01-27	Oxford Brookes	1	2	B	8	India	139	Other	Geography		Warwick B	Emily Wolfenden	10	133	0.957	bounceback		
2018-01-27	Oxford Brookes	1	2	B	11	al-Ghazali	140	RMPSS	Philosophy		Warwick B	Yesh Tanna	-5	51	0.364			
2018-01-27	Oxford Brookes	1	2	B	12	Armenians	145	History	US History		Warwick B	Oliver Lawden	-5	87	0.6			
2018-01-27	Oxford Brookes	1	2	B	13	velocity	146	Science	Chemistry		Warwick B	Yesh Tanna	10	145	0.993			
2018-01-27	Oxford Brookes	1	2	B	14	the creation of the world	148	Arts	Music		Warwick B	Oliver Lawden	10	61	0.412			
2018-01-27	Oxford Brookes	1	2	B	15	Samuel Beckett	148	Literature	Drama		Warwick B	Andrew Rout	10	148	1.0			
2018-01-27	Oxford Brookes	1	2	B	17	Fiji	116	History	Other History		Warwick B	Oliver Lawden	-5	96	0.828			
2018-01-27	Oxford Brookes	1	2	B	19	tombs	142	Arts	Painting/Sculpture		Warwick B	Andrew Rout	10	124	0.873			
2018-01-27	Oxford Brookes	1	2	B	20	mass	138	Science	Physics		Warwick B	Oliver Lawden	10	106	0.768			
2018-01-27	Oxford Brookes	1	3	C	1	Peter the Great	146	History	Continental European History (post-600 CE)		Cambridge A	Jason Golfinos	-5	76	0.521			
2018-01-27	Oxford Brookes	1	3	C	2	Thales of Miletus	152	RMPSS	Philosophy		Cambridge A	Ewan MacAulay	10	152	1.0	bounceback		
2018-01-27	Oxford Brookes	1	3	C	3	E. T. A. Hoffmann	142	Literature	Short Fiction		Cambridge A	Ellie Warner	10	101	0.711			
2018-01-27	Oxford Brookes	1	3	C	4	houses	138	Arts	Other Art	Architecture	Cambridge A	Ellie Warner	10	121	0.877			
2018-01-27	Oxford Brookes	1	3	C	5	radial	143	Science	Physics		Cambridge A	Ewan MacAulay	10	33	0.231			
2018-01-27	Oxford Brookes	1	3	C	6	neoconservatism	124	History	US History		Cambridge A	Jason Golfinos	10	43	0.347			
2018-01-27	Oxford Brookes	1	3	C	7	Germinal	141	Literature	Long Fiction		Cambridge A	Ewan MacAulay	10	111	0.787			
2018-01-27	Oxford Brookes	1	3	C	8	specific heat capacity	135	Science	Chemistry		Cambridge A	Ewan MacAulay	10	89	0.659			
2018-01-27	Oxford Brookes	1	3	C	9	Darwinian evolution	135	RMPSS	Religion		Cambridge A	Jason Golfinos	10	69	0.511			
2018-01-27	Oxford Brookes	1	3	C	10	Jacksonville Jaguars	142	Other	Trash		Cambridge A	Ellie Warner	10	53	0.373			
2018-01-27	Oxford Brookes	1	3	C	11	Sukarno	131	History	Other History		Cambridge A	Jason Golfinos	10	73	0.557			
2018-01-27	Oxford Brookes	1	3	C	12	Finland	140	Arts	Music		Cambridge A	Ellie Warner	10	127	0.907			
2018-01-27	Oxford Brookes	1	3	C	13	bacterial conjugation	142	Science	Biology		Cambridge A	Ewan MacAulay	10	142	1.0	bounceback		
2018-01-27	Oxford Brookes	1	3	C	14	the she-wolf	137	RMPSS	Mythology		Cambridge A	Jason Golfinos	10	65	0.474			
2018-01-27	Oxford Brookes	1	3	C	16	“Tintern Abbey”	163	Literature	Non-Epic Poetry		Cambridge A	Ephraim Jacob Jacobus Levinson	10	114	0.699			
2018-01-27	Oxford Brookes	1	3	C	17	Ceres	139	Science	Other Science	Astronomy	Cambridge A	Ewan MacAulay	10	108	0.777			
2018-01-27	Oxford Brookes	1	3	C	18	Billy Budd	138	Literature	Long Fiction		Cambridge A	Ephraim Jacob Jacobus Levinson	-5	60	0.435			
2018-01-27	Oxford Brookes	1	3	C	20	Saint Jerome	136	Arts	Painting/Sculpture		Cambridge A	Jason Golfinos	10	111	0.816			
2018-01-27	Oxford Brookes	1	3	C	1	Peter the Great	146	History	Continental European History (post-600 CE)		Oxford C	Barney Pite	10	139	0.952	bounceback		
2018-01-27	Oxford Brookes	1	3	C	2	Thales of Miletus	152	RMPSS	Philosophy		Oxford C	Toby Chamberlain	-5	104	0.684			
2018-01-27	Oxford Brookes	1	3	C	13	bacterial conjugation	142	Science	Biology		Oxford C	Laura Cooper	-5	103	0.725			
2018-01-27	Oxford Brookes	1	3	C	15	Nineveh	130	History	Continental or Near Eastern History (pre-600 CE)		Oxford C	Jonathan Williams	10	41	0.315			
2018-01-27	Oxford Brookes	1	3	C	18	Billy Budd	138	Literature	Long Fiction		Oxford C	Jonathan Williams	10	138	1.0	bounceback		
2018-01-27	Oxford Brookes	1	3	C	19	counting	132	RMPSS	Social Science		Oxford C	Jonathan Williams	10	90	0.682			
2018-01-27	Oxford Brookes	1	4	D	1	Emmett Louis Till	149	Other	Other Academic		Oxford A	Freddy Potts	10	95	0.638			
2018-01-27	Oxford Brookes	1	4	D	2	Charles Swann	148	Literature	Long Fiction		Oxford A	Daoud Jackson	10	139	0.939			
2018-01-27	Oxford Brookes	1	4	D	3	fashion design	133	Arts	Other Art	Other Visual	Oxford A	George Charlson	-5	93	0.699			
2018-01-27	Oxford Brookes	1	4	D	5	Portugal	129	History	Continental European History (post-600 CE)		Oxford A	Freddy Potts	10	76	0.589			
2018-01-27	Oxford Brookes	1	4	D	6	Appalachian Spring	149	Arts	Music		Oxford A	Daoud Jackson	10	124	0.832			
2018-01-27	Oxford Brookes	1	4	D	7	An American Tragedy	159	Literature	Long Fiction		Oxford A	Daoud Jackson	10	159	1.0			
2018-01-27	Oxford Brookes	1	4	D	8	Thomas Aquinas’s five proofs of the existence of God	135	RMPSS	Philosophy		Oxford A	George Charlson	10	103	0.763			
2018-01-27	Oxford Brookes	1	4	D	9	Khmer Rouge	120	History	Other History		Oxford A	George Charlson	10	99	0.825			
2018-01-27	Oxford Brookes	1	4	D	10	Lorentz transformations	117	Science	Physics		Oxford A	Jacob Robertson	-5	27	0.231			
2018-01-27	Oxford Brookes	1	4	D	11	“Lycidas”	158	Literature	Non-Epic Poetry		Oxford A	Jacob Robertson	10	158	1.0			
2018-01-27	Oxford Brookes	1	4	D	13	Winslow Homer	146	Arts	Painting/Sculpture		Oxford A	Daoud Jackson	10	84	0.575			
2018-01-27	Oxford Brookes	1	4	D	14	battery	147	Science	Chemistry		Oxford A	Jacob Robertson	10	115	0.782			
2018-01-27	Oxford Brookes	1	4	D	15	cave	131	RMPSS	Religion		Oxford A	Daoud Jackson	10	42	0.321			
2018-01-27	Oxford Brookes	1	4	D	16	murder	152	Literature	Miscellaneous Lit		Oxford A	Daoud Jackson	10	122	0.803			
2018-01-27	Oxford Brookes	1	4	D	18	United States–Mexico Border	137	RMPSS	Social Science		Oxford A	Daoud Jackson	10	119	0.869			
2018-01-27	Oxford Brookes	1	4	D	19	Markov chains	132	Science	Other Science	Math	Oxford A	George Charlson	10	97	0.735			
2018-01-27	Oxford Brookes	1	4	D	3	fashion design	133	Arts	Other Art	Other Visual	Oxford C	Leonie Woodland	10	133	1.0	bounceback		
2018-01-27	Oxford Brookes	1	4	D	4	egg cells	128	Science	Biology		Oxford C	Laura Cooper	10	87	0.68			
2018-01-27	Oxford Brookes	1	4	D	10	Lorentz transformations	117	Science	Physics		Oxford C	Leonie Woodland	10	103	0.88	bounceback		
2018-01-27	Oxford Brookes	1	4	D	12	Kingdom of Wessex	118	History	British, Canadian, Australian, New Zealand History		Oxford C	Jonathan Williams	10	87	0.737			
2018-01-27	Oxford Brookes	1	4	D	17	Golden Fleece	150	RMPSS	Mythology		Oxford C	Barney Pite	10	74	0.493			
2018-01-27	Oxford Brookes	1	4	D	20	Howe	139	History	US History		Oxford C	Jonathan Williams	10	81	0.583			
2018-01-27	Oxford Brookes	1	5	E	1	The Barber of Seville	139	Arts	Other Art	Opera	Warwick A	Ben Beardsley	10	104	0.748			
2018-01-27	Oxford Brookes	1	5	E	4	Riemann hypothesis	142	Science	Other Science	Math	Warwick A	Ben Beardsley	10	62	0.437			
2018-01-27	Oxford Brookes	1	5	E	5	valediction	167	Literature	Non-Epic Poetry		Warwick A	Joe Crowther	10	166	0.994			
2018-01-27	Oxford Brookes	1	5	E	6	Ghent Altarpiece	135	Arts	Painting/Sculpture		Warwick A	Joe Crowther	10	135	1.0			
2018-01-27	Oxford Brookes	1	5	E	9	outbreaks of bubonic plague	128	History	Continental European History (post-600 CE)		Warwick A	Ben Beardsley	10	99	0.773			
2018-01-27	Oxford Brookes	1	5	E	14	money supply	123	RMPSS	Social Science		Warwick A	Joe Crowther	-5	77	0.626			
2018-01-27	Oxford Brookes	1	5	E	15	Felix Mendelssohn	149	Arts	Music		Warwick A	Ben Beardsley	10	149	1.0	bounceback		
2018-01-27	Oxford Brookes	1	5	E	18	the Sun	129	RMPSS	Religion		Warwick A	Yifei Painter	-5	95	0.736			
2018-01-27	Oxford Brookes	1	5	E	19	Oscar Wilde	150	Literature	Miscellaneous Lit		Warwick A	Joe Crowther	10	124	0.827			
2018-01-27	Oxford Brookes	1	5	E	20	Socrates	147	RMPSS	Philosophy		Warwick A	Joe Crowther	10	96	0.653			
2018-01-27	Oxford Brookes	1	5	E	2	seed vaults	130	Other	Geography		Oxford C	Laura Cooper	10	71	0.546			
2018-01-27	Oxford Brookes	1	5	E	3	Marduk	139	RMPSS	Mythology		Oxford C	Jonathan Williams	10	93	0.669			
2018-01-27	Oxford Brookes	1	5	E	7	Germany	140	History	Historiography and Archaeology		Oxford C	Barney Pite	10	130	0.929			
2018-01-27	Oxford Brookes	1	5	E	8	electron transport chain	140	Science	Biology		Oxford C	Laura Cooper	10	69	0.493			
2018-01-27	Oxford Brookes	1	5	E	10	Moby Dick	145	Literature	Long Fiction		Oxford C	Barney Pite	10	79	0.545			
2018-01-27	Oxford Brookes	1	5	E	11	electric potential	136	Science	Physics		Oxford C	Jonathan Williams	10	59	0.434			
2018-01-27	Oxford Brookes	1	5	E	13	Guy de Maupassant	154	Literature	Short Fiction		Oxford C	Jonathan Williams	10	140	0.909			
2018-01-27	Oxford Brookes	1	5	E	15	Felix Mendelssohn	149	Arts	Music		Oxford C	Barney Pite	-5	129	0.866			
2018-01-27	Oxford Brookes	1	5	E	16	cyclohexane	126	Science	Chemistry		Oxford C	Toby Chamberlain	10	102	0.81			
2018-01-27	Oxford Brookes	1	5	E	17	Mongols	157	History	Other History		Oxford C	Jonathan Williams	10	92	0.586			
2018-01-27	Oxford Brookes	1	5	E	18	the Sun	129	RMPSS	Religion		Oxford C	Jonathan Williams	10	129	1.0	bounceback		
2018-01-27	Oxford Brookes	1	6	G	1	Kingdom of Spain	161	Arts	Other Art	Film	Cambridge A	Jason Golfinos	-5	128	0.795			
2018-01-27	Oxford Brookes	1	6	G	3	Honduras	114	Other	Current Events		Cambridge A	Jason Golfinos	-5	93	0.816			
2018-01-27	Oxford Brookes	1	6	G	4	equilibrium constant	144	Science	Chemistry		Cambridge A	Ewan MacAulay	10					
2018-01-27	Oxford Brookes	1	6	G	5	Miss Julie	136	Literature	Drama		Cambridge A	Ellie Warner	10	94	0.691			
2018-01-27	Oxford Brookes	1	6	G	6	Million Man March	131	History	US History		Cambridge A	Jason Golfinos	10	127	0.969			
2018-01-27	Oxford Brookes	1	6	G	7	number sign	140	Science	Other Science	Computer Science	Cambridge A	Ephraim Jacob Jacobus Levinson	-5	94	0.671			
2018-01-27	Oxford Brookes	1	6	G	8	Duino Elegies	157	Literature	Non-Epic Poetry		Cambridge A	Jason Golfinos	-5	118	0.752			
2018-01-27	Oxford Brookes	1	6	G	9	Hannah Arendt	142	RMPSS	Philosophy		Cambridge A	Jason Golfinos	10	81	0.57			
2018-01-27	Oxford Brookes	1	6	G	10	Delft	149	Arts	Painting/Sculpture		Cambridge A	Ephraim Jacob Jacobus Levinson	10	74	0.497			
2018-01-27	Oxford Brookes	1	6	G	11	American Revolution	128	History	Historiography and Archaeology		Cambridge A	Jason Golfinos	-5	98	0.766			
2018-01-27	Oxford Brookes	1	6	G	13	promoters	113	Science	Biology		Cambridge A	Ewan MacAulay	10	113	1.0			
2018-01-27	Oxford Brookes	1	6	G	14	Charles Ives	128	Arts	Music		Cambridge A	Jason Golfinos	10	112	0.875			
2018-01-27	Oxford Brookes	1	6	G	15	A Christmas Carol	151	Literature	Short Fiction		Cambridge A	Ephraim Jacob Jacobus Levinson	10	112	0.742			
2018-01-27	Oxford Brookes	1	6	G	16	population control	133	History	Other History		Cambridge A	Ewan MacAulay	10	63	0.474			
2018-01-27	Oxford Brookes	1	6	G	17	third	136	RMPSS	Social Science		Cambridge A	Jason Golfinos	10	66	0.485			
2018-01-27	Oxford Brookes	1	6	G	18	the sea	141	RMPSS	Mythology		Cambridge A	Jason Golfinos	10	100	0.709			
2018-01-27	Oxford Brookes	1	6	G	19	Ian McEwan	162	Literature	Long Fiction		Cambridge A	Ewan MacAulay	10	57	0.352			
2018-01-27	Oxford Brookes	1	6	G	20	lasers	142	Science	Physics		Cambridge A	Ewan MacAulay	10	110	0.775			
2018-01-27	Oxford Brookes	1	6	G	1	Kingdom of Spain	161	Arts	Other Art	Film	St. Andrews	Oliver Clarke	10	161	1.0	bounceback		
2018-01-27	Oxford Brookes	1	6	G	2	Baltic Sea	145	History	Continental European History (post-600 CE)		St. Andrews	Oliver Clarke	10	46	0.317			
2018-01-27	Oxford Brookes	1	6	G	3	Honduras	114	Other	Current Events		St. Andrews	Oliver Clarke	10	114	1.0	bounceback		
2018-01-27	Oxford Brookes	1	6	G	7	number sign	140	Science	Other Science	Computer Science	St. Andrews	Oliver Clarke	10	140	1.0	bounceback		
2018-01-27	Oxford Brookes	1	6	G	11	American Revolution	128	History	Historiography and Archaeology		St. Andrews	Oliver Clarke	10	128	1.0	bounceback		
2018-01-27	Oxford Brookes	1	6	G	12	martyrs	135	RMPSS	Religion		St. Andrews	Oliver Clarke	10	39	0.289			
2018-01-27	Oxford Brookes	1	7	H	1	Mughal emperor	134	Arts	Other Art	Other Visual	Cambridge A	Ellie Warner	10	84	0.627			
2018-01-27	Oxford Brookes	1	7	H	2	Kuwait	125	History	Other History		Cambridge A	Jason Golfinos	10	73	0.584			
2018-01-27	Oxford Brookes	1	7	H	3	Rebecca Solnit	141	Literature	Miscellaneous Lit		Cambridge A	Ellie Warner	10	140	0.993			
2018-01-27	Oxford Brookes	1	7	H	4	Tibet	136	RMPSS	Mythology		Cambridge A	Jason Golfinos	10	77	0.566			
2018-01-27	Oxford Brookes	1	7	H	5	Wallace Stevens	151	Literature	Non-Epic Poetry		Cambridge A	Ephraim Jacob Jacobus Levinson	10	58	0.384			
2018-01-27	Oxford Brookes	1	7	H	7	theaters	154	Arts	Painting/Sculpture		Cambridge A	Ellie Warner	10	27	0.175			
2018-01-27	Oxford Brookes	1	7	H	8	David Hilbert	134	Science	Other Science	Math	Cambridge A	Ellie Warner	10	53	0.396			
2018-01-27	Oxford Brookes	1	7	H	10	superconducting critical temperature	125	Science	Physics		Cambridge A	Ewan MacAulay	10	95	0.76			
2018-01-27	Oxford Brookes	1	7	H	11	Commodus	119	History	Continental or Near Eastern History (pre-600 CE)		Cambridge A	Jason Golfinos	10	119	1.0	bounceback		
2018-01-27	Oxford Brookes	1	7	H	12	iron	133	Science	Chemistry		Cambridge A	Ewan MacAulay	-5	28	0.211			
2018-01-27	Oxford Brookes	1	7	H	13	two violins	143	Arts	Music		Cambridge A	Jason Golfinos	-5	92	0.643			
2018-01-27	Oxford Brookes	1	7	H	15	Middletown	146	RMPSS	Social Science		Cambridge A	Jason Golfinos	10	132	0.904			
2018-01-27	Oxford Brookes	1	7	H	16	Bonus Army	136	History	US History		Cambridge A	Jason Golfinos	10	29	0.213			
2018-01-27	Oxford Brookes	1	7	H	17	Major Barbara	151	Literature	Drama		Cambridge A	Ewan MacAulay	10	108	0.715			
2018-01-27	Oxford Brookes	1	7	H	18	Kenya	135	Other	Geography		Cambridge A	Ellie Warner	10	42	0.311			
